:ID,latitude:double,postcode,longitude:double,address,:LABEL
15229,53.526982,WN3 5LL,-2.650795,113 St Paul'S Avenue,Location
15230,53.520607,WN3 5QU,-2.649596,22 Royden Avenue,Location
15231,53.517157,WN3 5SA,-2.644205,64 Hayfell Road,Location
15232,53.519318,WN3 5QJ,-2.645278,84 Navenby Road,Location
15233,53.520786,WN3 5PZ,-2.646386,110 Fulbeck Avenue,Location
15234,53.523426,WN3 6EJ,-2.669655,149 Waverley Court,Location
15235,53.520879,WN3 6HN,-2.670279,31 Berkeley Avenue,Location
15236,53.520323,WN3 6TL,-2.661884,37 Tudor Grove,Location
15237,53.522417,WN3 6EF,-2.668448,111 Edge Ware Grove,Location
15238,53.522581,WN3 6EH,-2.669687,31 Stockwell Close,Location
15239,53.521904,WN3 6DT,-2.673478,4 Cleveland Avenue,Location
15240,53.523205,WN3 6EP,-2.672276,89 Hornsey Grove,Location
15241,53.519608,WN3 6JJ,-2.672491,145 Braemore Close,Location
15242,53.519139,WN3 6LD,-2.675922,4 Wirral Drive,Location
15243,53.516541,WN3 6JS,-2.671251,197 Fernside Grove,Location
15244,53.516608,WN3 6HU,-2.67374,134 Sykes Crescent,Location
15245,53.51543,WN3 6LL,-2.667312,11 Newhouse Drive,Location
15246,53.514785,WN3 6LJ,-2.668644,94 Gladden Hey Drive,Location
15247,53.516877,WN3 6LZ,-2.66266,71 Holton Way,Location
15248,53.515303,WN3 6JT,-2.670885,95 Tatham Grove,Location
15249,53.528025,WN3 6BW,-2.668597,117 Foundry Lane,Location
15250,53.523736,WN3 6HG,-2.667292,59 Redgrave Rise,Location
15251,53.52231,WN3 6TT,-2.665052,141 Langholm Close,Location
15252,53.52176,WN3 6TG,-2.663747,153 Wainfleet Close,Location
15253,53.523396,WN3 6UH,-2.662158,150 Tarnrigg Close,Location
15254,53.523174,WN3 6EQ,-2.668128,81 Melrose Drive,Location
15255,53.521747,WN3 6TQ,-2.662887,56 Dalton Drive,Location
15256,53.529031,WN3 6AN,-2.676834,90 Westcott Drive,Location
15257,53.528531,WN3 6BP,-2.67129,179 Woodbrook Drive,Location
15258,53.529004,WN3 6AZ,-2.681465,79 Celandine Walk,Location
15259,53.518596,WN3 6DE,-2.682866,158 Springpool,Location
15260,53.529339,WN3 6AQ,-2.677895,1 Merton Road,Location
15261,53.525782,WN3 6HA,-2.669496,47 Lidgate Close,Location
15262,53.524736,WN3 6ES,-2.673251,57 Costessey Way,Location
15263,53.519907,WN3 6TN,-2.660792,153 Foxdene Grove,Location
15264,53.527059,WN3 6RA,-2.659681,177 Palatine Close,Location
15265,53.51975,WN3 6TJ,-2.661619,87 Heron Drive,Location
15266,53.52114,WN3 6SP,-2.657266,51 Kelvin Grove,Location
15267,53.522366,WN3 6SF,-2.656592,17 Darran Avenue,Location
15268,53.52118,WN3 6SR,-2.658232,119 Jupiter Grove,Location
15269,53.524706,WN3 6UE,-2.659358,109 Kellbank Road,Location
15270,53.522157,WN3 6SX,-2.660238,134 Sidmouth Grove,Location
15271,53.520729,WN3 6ST,-2.660005,185 Garside Grove,Location
15272,53.523473,WN3 6SW,-2.654738,28 Denford Close,Location
15273,53.529395,M46 9LS,-2.474178,69 Bolton Road,Location
15274,53.527893,M46 9LE,-2.479048,56 Weston Street,Location
15275,53.531654,M46 9HP,-2.473554,6 Green Hall Close,Location
15276,53.526202,M46 9FS,-2.488186,18 York Street,Location
15277,53.525485,M46 9FR,-2.483184,57 Kings Fold,Location
15278,53.525549,M46 9DZ,-2.480651,155 Sycamore Road,Location
15279,53.525319,M46 9DN,-2.48638,152 Martin Street,Location
15280,53.526503,M46 9JN,-2.486952,128 Elizabeth Street,Location
15281,53.526027,M46 9FS,-2.489209,118 Cox Way,Location
15282,53.521322,M46 9ES,-2.483454,57 Thorn Lea,Location
15283,53.521631,M46 9FE,-2.480426,93 Douglas Road,Location
15284,53.518943,M46 9AJ,-2.480637,162 Tyldesley Road,Location
15285,53.51855,M46 9AL,-2.479953,188 Mason Lane,Location
15286,53.521217,M46 9AB,-2.484946,54 Matlock Close,Location
15287,53.521727,M46 9EQ,-2.481271,41 Ramsey Close,Location
15288,53.521138,M46 9FF,-2.482411,32 Tyldesley Old Road,Location
15289,53.52354,M46 9EG,-2.481941,117 Sedgwick Close,Location
15290,53.521976,M46 9GR,-2.486297,15 Kay Street,Location
15291,53.51666,M29 8RF,-2.473779,181 Tyldesley Passage,Location
15292,53.516392,M46 9QZ,-2.475586,162 Bond Street,Location
15293,53.517552,M46 9AY,-2.475463,170 Samuel Street,Location
15294,53.512287,M29 8JF,-2.481572,116 King'S Crescent,Location
15295,53.512274,M29 8JH,-2.480365,9 Squires Lane,Location
15296,53.516352,M46 9BS,-2.478933,17 James Street,Location
15297,53.517909,M46 9BT,-2.476251,26 Lord Grove,Location
15298,53.516915,M46 9AR,-2.479754,84 Powys Street,Location
15299,53.517224,M46 9AS,-2.478898,148 Robert Street,Location
15300,53.517324,M46 9BU,-2.476245,21 Lord Avenue,Location
15301,53.517598,M46 9BY,-2.477394,107 Green Close,Location
15302,53.516835,M46 9BX,-2.477159,67 West Street,Location
15303,53.517005,M46 9AU,-2.475125,14 East Street,Location
15304,53.515048,M29 8EQ,-2.472208,72 Castle Street,Location
15305,53.525191,M46 0EA,-2.493529,90 Factory Street East,Location
15306,53.525578,M46 0NG,-2.497697,182 Dawson Street,Location
15307,53.524167,M46 0JP,-2.499882,21 Leighton Street,Location
15308,53.522373,M46 0BT,-2.498926,190 Richmond Street,Location
15309,53.52467,M46 0FG,-2.497852,135 Sumner Street,Location
15310,53.522521,M46 0AJ,-2.498038,197 Naylor Street,Location
15311,53.524463,M46 0RS,-2.506402,61 Linstock Way,Location
15312,53.52251,M46 0LU,-2.500511,188 Linden Avenue,Location
15313,53.526833,M46 0RL,-2.505028,46 Coal Pit Lane,Location
15314,53.523569,M46 0JE,-2.498744,129 Osborne Court,Location
15315,53.520998,M46 0GG,-2.509573,12 Claybrook Close,Location
15316,53.522411,M46 0GB,-2.513361,52 Belgrave Street,Location
15317,53.522755,M46 0QB,-2.517,94 Lime Street,Location
15318,53.522214,M46 0GN,-2.506903,50 Shalewood Court,Location
15319,53.522374,M46 0GN,-2.507327,113 Gadbury Fold,Location
15320,53.517973,M46 0PS,-2.510623,110 Hindles Close,Location
15321,53.522146,M46 0BQ,-2.488637,30 Lee Street,Location
15322,53.523722,M46 0DP,-2.494598,85 Market Street,Location
15323,53.521822,M46 0BG,-2.490941,167 Crab Tree Lane,Location
15324,53.523942,M46 0DE,-2.495611,73 Hampson Street,Location
15325,53.52249,M46 0AQ,-2.492381,160 Mayfield Street,Location
15326,53.523753,M46 0DW,-2.491204,37 Warburton Place,Location
15327,53.524639,M46 9DF,-2.487987,113 Bolton Old Road,Location
15328,53.524985,M46 0EP,-2.491158,36 Mather Street,Location
15329,53.522791,M46 9DQ,-2.487045,148 High Street,Location
15330,53.522977,M46 0DL,-2.496309,41 Hesketh Court,Location
15331,53.523544,M46 9EX,-2.487491,32 Smith'S Place,Location
15332,53.522472,M46 0GU,-2.505413,46 Hatton Fold,Location
15333,53.519061,M46 0PP,-2.504302,2 School Street,Location
15334,53.513634,M46 0SE,-2.510179,197 Hansom Drive,Location
15335,53.516641,M46 0PQ,-2.509069,158 Lovers Lane,Location
15336,53.478144,M1 3FR,-2.234304,Parking Area,Location
15337,53.47729,M1 3GH,-2.234526,Further/Higher Educational Building,Location
15338,53.480598,M1 2JL,-2.229556,Parking Area,Location
15339,53.482736,M1 1JN,-2.235113,Theatre/Concert Hall,Location
15340,53.523222,M46 0LG,-2.502345,158 Liscard Street,Location
15341,53.514387,M46 0SF,-2.510504,197 Praeton Close,Location
15342,53.524266,M46 0LP,-2.504062,39 Worthing Grove,Location
15343,53.517075,M46 0QS,-2.50835,67 Riley Street,Location
15344,53.520971,WN2 5LT,-2.596963,104 Taberner Street,Location
15345,53.520722,WN2 5LS,-2.596477,194 Gas Street,Location
15346,53.52445,WN2 3TJ,-2.600541,155 Moss Lane,Location
15347,53.525794,WN2 3UB,-2.592369,191 Eatock Street,Location
15348,53.526279,WN3 4TD,-2.608396,183 Constantia Street,Location
15349,53.520832,WN2 5NY,-2.592436,96 Hillcrest,Location
15350,53.52475,WN2 3TU,-2.596186,178 Barton Street,Location
15351,53.527895,WN3 4PD,-2.607077,162 Cumberbatch Place,Location
15352,53.52477,WN2 3SY,-2.601194,24 Frederica Gardens,Location
15353,53.520076,WN2 5NZ,-2.592471,104 Fieldway,Location
15354,53.525004,WN2 3TP,-2.599327,97 Alfred Street,Location
15355,53.521838,WN2 5NB,-2.59242,46 Scafell Grove,Location
15356,53.525157,WN3 4UP,-2.606359,197 Dale Street,Location
15357,53.525071,WN2 3UG,-2.596719,106 Lymn Street,Location
15358,53.525435,WN2 3TZ,-2.594009,148 Capps Street,Location
15359,53.520889,WN2 5EX,-2.602512,1 Wyre Avenue,Location
15360,53.51799,WN2 5DL,-2.601671,77 Victoria Road,Location
15361,53.510251,WN2 5JP,-2.607051,45 Winstanley Road,Location
15362,53.504598,WN2 5LB,-2.612141,51 Beech Tree Houses,Location
15363,53.518099,WN2 5DP,-2.603287,167 Downing Close,Location
15364,53.520369,WN2 5AJ,-2.600559,151 Sherwood Crescent,Location
15365,53.518914,WN2 5DX,-2.603751,59 Beal Drive,Location
15366,53.520324,WN2 5AL,-2.598718,160 A58,Location
15367,53.518246,WN2 5DU,-2.604314,128 Medlock Way,Location
15368,53.507892,WN2 5LH,-2.607816,166 Furlong Close,Location
15369,53.518723,WN2 5DW,-2.600641,194 Vicarage Close,Location
15370,53.510425,WN2 5LW,-2.606314,33 Marion Place,Location
15371,53.530658,WN3 4PJ,-2.606347,78 Chatsworth Avenue,Location
15372,53.531205,WN3 4PG,-2.613717,172 Devonshire Close,Location
15373,53.528466,WN3 4TJ,-2.611475,72 Derby Street,Location
15374,53.532466,WN3 4JF,-2.613177,27 Manningford Court,Location
15375,53.528007,WN3 4TQ,-2.611574,170 Darnhall Street,Location
15376,53.529395,WN3 4PH,-2.605544,11 Hatfield Close,Location
15377,53.52757,WN3 4TG,-2.610934,166 Field Street,Location
15378,53.528447,WN3 4TS,-2.61339,48 Cecil Street,Location
15379,53.531728,WN3 4PQ,-2.615067,58 Kinsley Close,Location
15380,53.530256,WN3 4JJ,-2.611184,32 Wessex Drive,Location
15381,53.530861,WN3 4JP,-2.610755,26 Chester Close,Location
15382,53.531076,WN3 4PN,-2.607228,12 Oxburgh Road,Location
15383,53.531383,WN3 4PW,-2.608741,5 Claydon Drive,Location
15384,53.531527,WN3 4JA,-2.612318,63 Chatsworth Fold,Location
15385,53.531632,WN3 4PP,-2.609333,35 Burghley Way,Location
15386,53.522076,WN2 5AW,-2.600643,31 Moss Street,Location
15387,53.521866,WN2 5AS,-2.601364,1 Stapleton Street,Location
15388,53.52281,WN2 5BL,-2.599553,100 Neville Street,Location
15389,53.520632,WN2 5ET,-2.603655,163 Kent Avenue,Location
15390,53.521236,WN2 5HL,-2.60496,86 Lune Road,Location
15391,53.521696,WN2 5EY,-2.602991,178 Croal Avenue,Location
15392,53.521404,WN2 5AQ,-2.600302,136 Peel Street,Location
15393,53.521111,WN2 5AG,-2.599544,123 Victoria Street,Location
15394,53.523359,WN2 3TB,-2.595835,74 Church Road,Location
15395,53.522654,WN2 5BH,-2.596443,123 Whistley Street,Location
15396,53.522058,WN2 5AW,-2.600613,127 Walthew Lane,Location
15397,53.520618,WN2 5ER,-2.604529,9 Darwen Drive,Location
15398,53.523607,WN2 3TF,-2.598282,123 Stanley Road,Location
15399,53.525064,WN2 3TX,-2.594486,92 Moorfield Street,Location
15400,53.521226,WN2 3UL,-2.598022,195 Stephen Street,Location
15401,53.52133,WN2 5HL,-2.604313,50 Mellor Brook Drive,Location
15402,53.522224,WN2 5BP,-2.599756,199 Sydney Street,Location
15403,53.522116,WN2 5BQ,-2.596315,79 Syresham Street,Location
15404,53.522345,WN2 5BW,-2.599063,113 Bank Street,Location
15405,53.517065,WN2 5JU,-2.599758,125 Wigan Street,Location
15406,53.517874,WN2 5PD,-2.597869,105 Warrington Road,Location
15407,53.517689,WN2 5JD,-2.598998,68 Car Street,Location
15408,53.51332,WN2 5JJ,-2.602766,191 Portland Close,Location
15409,53.515122,WN2 5HS,-2.605356,144 Brampton Close,Location
15410,53.516136,WN2 5LR,-2.600469,185 Tram Street,Location
15411,53.513758,WN2 5JH,-2.601415,185 Bodmin Drive,Location
15412,53.523874,M29 8LP,-2.470224,56 Essex Place,Location
15413,53.521363,M29 8EX,-2.468718,114 Devon Road,Location
15414,53.52082,M29 8FX,-2.469678,48 Rutland Road,Location
15415,53.521984,M29 8LJ,-2.466252,97 Leicester Road,Location
15416,53.524303,M29 8NF,-2.466322,119 Durham Close,Location
15417,53.523482,M29 8LW,-2.469179,140 Dorset Avenue,Location
15418,53.523308,M29 8LR,-2.470082,10 Somerset Avenue,Location
15419,53.515498,M29 8DA,-2.462998,112 Common Lane,Location
15420,53.514816,M29 8FD,-2.462659,97 Kershaw Street,Location
15421,53.513612,M29 8HW,-2.464833,164 Primrose Street South,Location
15422,53.51462,M29 8QU,-2.466955,23 Derby Street,Location
15423,53.514249,M29 8DN,-2.455761,164 Ratcliffe Street,Location
15424,53.516194,M29 8BF,-2.46658,74 Boundary Street,Location
15425,53.515544,M29 8DA,-2.462667,99 Holt Street,Location
15426,53.513877,M29 8NJ,-2.456737,183 Unsworth Street,Location
15427,53.514459,M29 8DH,-2.461901,20 Darlington Street,Location
15428,53.515185,M29 8BQ,-2.46497,182 Primrose Street North,Location
15429,53.516478,M29 8EE,-2.465075,84 Pine Street,Location
15430,53.512962,M29 8HZ,-2.472471,65 King William Street,Location
15431,53.513468,M29 8HG,-2.467229,28 Astley Street,Location
15432,53.51979,M29 8EZ,-2.468686,199 York Avenue,Location
15433,53.515021,M29 8AN,-2.467698,81 Shuttle Street,Location
15434,53.51662,M29 8BA,-2.467867,50 Poplar Street,Location
15435,53.51449,M29 8EN,-2.470286,112 Lime Street,Location
15436,53.517398,M29 8FS,-2.473576,48 Dorning Street,Location
15437,53.517419,M29 8FG,-2.472747,151 Shakerley Road,Location
15438,53.516833,M29 8QP,-2.46627,191 Poplar Close,Location
15439,53.513449,M29 8FZ,-2.4675,154 Upper George Street,Location
15440,53.517338,M29 8AT,-2.470423,165 Lever Street,Location
15441,53.513241,M29 8HH,-2.470016,10 Lemon Street,Location
15442,53.51418,M29 8FW,-2.46891,152 Patchett Street,Location
15443,53.517007,M29 8DU,-2.46775,73 Blandford Close,Location
15444,53.51536,M29 8GP,-2.470658,142 Barnfield Close,Location
15445,53.510346,M29 7PS,-2.45869,82 Kingsfield Way,Location
15446,53.516492,M29 8QR,-2.445063,23 Bourton Court,Location
15447,53.511777,M29 8WN,-2.446491,156 Hough Lane,Location
15448,53.516301,M29 8PQ,-2.440853,91 Sheriffs Drive,Location
15449,53.517277,M29 8GH,-2.439325,109 Highcrest Grove,Location
15450,53.511915,WN2 5RE,-2.592417,61 Coniston Drive,Location
15451,53.515944,WN2 5PR,-2.590256,112 Keats Way,Location
15452,53.512574,WN2 5QU,-2.591808,184 Lee Lane,Location
15453,53.512947,WN2 5PU,-2.589219,21 Dickens Drive,Location
15454,53.519276,WN2 5NR,-2.598055,13 Aspinall Street,Location
15455,53.515221,WN2 5PG,-2.596339,52 Willow Lodge,Location
15456,53.509777,WN2 5RH,-2.592267,161 St John'S Street,Location
15457,53.516485,WN2 5PJ,-2.597126,183 Powell Street,Location
15458,53.510742,WN2 5RF,-2.593396,129 Langdale Crescent,Location
15459,53.512288,WN2 5RA,-2.593387,114 Thirlmere Avenue,Location
15460,53.511714,WN2 5QY,-2.594932,197 Stephenson Street,Location
15461,53.520014,WN2 5AT,-2.597869,165 Walthew Lane,Location
15462,53.515962,WN2 5PJ,-2.597345,163 Warrington Road,Location
15463,53.50846,WN2 5RY,-2.591359,99 Minstrel Close,Location
15464,53.505828,WN2 5XE,-2.591035,14 Birch Road,Location
15465,53.505426,WN2 5YQ,-2.584999,8 Jennings Park Avenue,Location
15466,53.504081,WN2 5XR,-2.58979,118 Parkfields,Location
15467,53.507908,WN2 5RN,-2.590265,160 Kingsdown Road,Location
15468,53.507447,WN2 5RS,-2.590832,49 Whitley Crescent,Location
15469,53.509265,WN7 5HH,-2.540856,97 Hill Crest Avenue,Location
15470,53.51316,WN2 4GQ,-2.546229,69 Meadow Field,Location
15471,53.514077,WN2 4UA,-2.546166,150 Bankhall Close,Location
15472,53.512638,WN2 4UB,-2.544338,45 Harbrook Grove,Location
15473,53.519749,WN2 4XF,-2.544157,102 Walls Street,Location
15474,53.514117,WN2 4AJ,-2.558924,49 Belmont Avenue,Location
15475,53.512699,WN7 5LT,-2.542845,171 Glover Street,Location
15476,53.514047,WN2 5TT,-2.569872,91 Brown Street,Location
15477,53.512855,WN2 4AH,-2.559616,133 Church Avenue,Location
15478,53.513163,WN2 4AL,-2.561113,194 Rivington Drive,Location
15479,53.513223,WN2 5TX,-2.569272,127 Atherton Street,Location
15480,53.515084,WN2 5TE,-2.574847,135 Barracks Road,Location
15481,53.514632,WN2 5TJ,-2.573574,68 Turner Avenue,Location
15482,53.513155,WN2 4AF,-2.557011,120 Beacon Road,Location
15483,53.516172,WN2 5TF,-2.576551,40 Gibson Street,Location
15484,53.516882,WN7 5TH,-2.53204,179 Cloister Avenue,Location
15485,53.509844,WN7 5LU,-2.530022,34 Manley Close,Location
15486,53.516342,WN7 5HY,-2.526197,56 Ambrose Avenue,Location
15487,53.517687,WN7 5NX,-2.53098,128 Bell Street,Location
15488,53.51177,WN7 5LS,-2.529503,48 Lambley Close,Location
15489,53.517858,WN7 5PJ,-2.532973,36 Melrose Avenue,Location
15490,53.516687,WN7 5NY,-2.53148,195 Priory Avenue,Location
15491,53.517138,WN7 5PG,-2.53319,42 Furness Crescent,Location
15492,53.516577,WN7 5HZ,-2.525899,120 Palmer Grove,Location
15493,53.51359,WN7 5JF,-2.526616,113 Sovereign Fold Road,Location
15494,53.510964,WN7 5JU,-2.532916,84 Barrie Street,Location
15495,53.512742,WN7 5JP,-2.527314,140 Boston Grove,Location
15496,53.509805,WN7 5LQ,-2.538722,40 Keble Grove,Location
15497,53.510421,WN7 5LG,-2.537629,30 Tennyson Avenue,Location
15498,53.510149,WN7 5JJ,-2.526241,131 Aldred Street,Location
15499,53.508779,WN7 5DY,-2.532994,66 Congresbury Road,Location
15500,53.50455,WN7 5EA,-2.533951,86 Cameron Street,Location
15501,53.511552,WN7 5NG,-2.528098,172 Northwell Street,Location
15502,53.512061,WN7 5QL,-2.526778,127 Coal Pit Lane,Location
15503,53.511393,WN7 5ND,-2.527312,179 Westwell Street,Location
15504,53.507234,WN7 5LW,-2.53489,103 Little Pasture,Location
15505,53.504149,WN7 5EE,-2.533298,61 Browning Street,Location
15506,53.511078,WN7 5NE,-2.527399,65 Westwell Grove,Location
15507,53.508994,WN7 5DT,-2.535304,35 Wraxhall Crescent,Location
15508,53.508131,WN7 5HB,-2.537238,18 Kingsley Street,Location
15509,53.515691,WN7 5NT,-2.535147,77 Abbey Square,Location
15510,53.51275,WN7 5LP,-2.539604,80 Tamer Grove,Location
15511,53.511601,WN7 5JZ,-2.535246,125 Nel Pan Lane,Location
15512,53.511063,WN7 5LE,-2.538783,46 Burns Avenue,Location
15513,53.509964,WN7 5LX,-2.531426,93 Stanley Drive,Location
15514,53.508813,WN7 5SU,-2.521384,39 Birch Road,Location
15515,53.511323,WN7 5RL,-2.522787,149 Larch Road,Location
15516,53.507695,WN7 5SS,-2.522094,7 Westbourne Avenue,Location
15517,53.505758,WN7 5RY,-2.525161,199 Briggs Street,Location
15518,53.505574,WN7 5RU,-2.523998,101 Kirkhall Lane,Location
15519,53.506742,WN7 5SP,-2.522113,199 Holly Grove,Location
15520,53.5119,WN7 5RN,-2.522463,98 Willow Crescent,Location
15521,53.508484,WN7 5ST,-2.522466,129 Broom Avenue,Location
15522,53.510466,WN7 5RB,-2.523471,197 Laurel Grove,Location
15523,53.508159,WN7 5QS,-2.524799,92 Heather Grove,Location
15524,53.506474,WN7 1NY,-2.51549,41 Orchard Close,Location
15525,53.508221,WN7 1TW,-2.518829,102 Atherleigh Grove,Location
15526,53.510898,WN7 1TU,-2.517218,90 Hendon Grove,Location
15527,53.510739,WN7 1TS,-2.516583,78 Hendon Street,Location
15528,53.508001,WN7 1TW,-2.519942,190 Atherleigh Way,Location
15529,53.501949,M29 7AB,-2.463831,127 North Lane,Location
15530,53.504586,M29 7EB,-2.46297,35 Ley Road,Location
15531,53.505168,M29 7DL,-2.470364,174 School Street,Location
15532,53.503631,M29 7AP,-2.46121,120 Norwood Avenue,Location
15533,53.502749,M29 7AJ,-2.463779,11 Cranworth Avenue,Location
15534,53.500847,M29 7AA,-2.460472,161 Kermishaw Nook,Location
15535,53.511911,M29 8RQ,-2.46305,5 Haseley Close,Location
15536,53.508825,M29 7WP,-2.452235,72 Winchester Avenue,Location
15537,53.511588,M29 7PA,-2.453652,47 Bude Avenue,Location
15538,53.506088,M29 7GA,-2.458086,63 Yewbarrow Close,Location
15539,53.505907,M29 7AS,-2.462999,58 Coniston Road,Location
15540,53.504121,M29 7BD,-2.460085,81 Ley Crescent,Location
15541,53.506483,M29 7NQ,-2.446224,54 Tiverton Close,Location
15542,53.501916,M29 7HP,-2.44886,54 Clifton Avenue,Location
15543,53.500095,M29 7DG,-2.452835,68 Moorgate Drive,Location
15544,53.494381,M29 7QS,-2.449504,159 Scott Street,Location
15545,53.497637,M29 7JP,-2.448995,66 Grundy'S Close,Location
15546,53.501069,M29 7JN,-2.447057,191 Dunmail Close,Location
15547,53.500512,M29 7HR,-2.451724,113 Brook Drive,Location
15548,53.498816,M29 7QG,-2.448752,177 Ann Lane,Location
15549,53.494171,M29 7QZ,-2.452878,30 Peel Lane,Location
15550,53.495405,M29 7EA,-2.461513,31 Caldwell Avenue,Location
15551,53.491005,M29 7SH,-2.476628,197 Marsland Green Lane,Location
15552,53.507733,M28 1DT,-2.423952,75 Berwick Close,Location
15553,53.508832,M28 1AR,-2.430914,112 St John'S Road,Location
15554,53.509047,M28 1AR,-2.431022,56 Highfield Avenue,Location
15555,53.5088,M28 1EJ,-2.429798,133 Foxfold Close,Location
15556,53.506909,M28 1BR,-2.42316,54 Ashdown Drive,Location
15557,53.51349,M28 1BD,-2.420119,158 City Road,Location
15558,53.505885,M28 1BT,-2.425441,157 East Lancashire Road,Location
15559,53.508198,M28 1AF,-2.429551,180 Mosley Common Road,Location
15560,53.514581,M29 8RE,-2.436628,190 Clondberry Close,Location
15561,53.513367,M29 8PX,-2.439405,80 Lynton Road,Location
15562,53.513208,M29 8PU,-2.44346,166 Wardley Square,Location
15563,53.514044,M29 8PZ,-2.440995,36 Sale Lane,Location
15564,53.513669,M29 8NP,-2.442801,45 Cranshaw Street,Location
15565,53.50494,M28 1EL,-2.433317,92 Bulteel Street,Location
15566,53.514362,M29 8WQ,-2.442507,55 Hawthorn Close,Location
15567,53.513651,M29 8QT,-2.438006,133 Clifton Street,Location
15568,53.513648,M29 8NP,-2.44357,26 Hough Street,Location
15569,53.513995,M29 8RA,-2.434737,14 Wellington Drive,Location
15570,53.507145,M28 1AG,-2.434908,111 Kendal Road,Location
15571,53.504083,M29 7ES,-2.448626,59 Avondale Drive,Location
15572,53.495075,WN7 4LJ,-2.520025,79 A578,Location
15573,53.496807,WN7 4EW,-2.52897,180 Sanderson Street,Location
15574,53.494777,WN7 4DD,-2.522358,64 Dorothy Grove,Location
15575,53.496327,WN7 4LS,-2.519407,53 Downing Street,Location
15576,53.496473,WN7 4BS,-2.520992,184 Stringer Street,Location
15577,53.495927,WN7 4BT,-2.520473,112 Cook Street,Location
15578,53.496366,WN7 4EF,-2.52696,128 Kirby Road,Location
15579,53.49797,WN7 1XT,-2.52205,150 Buchanan Street,Location
15580,53.497373,WN7 4AT,-2.522917,195 Railway Road,Location
15581,53.499128,WN7 1XE,-2.522381,103 Grasmere Street,Location
15582,53.495446,WN7 4DE,-2.521552,166 Gregory Street,Location
15583,53.497181,WN7 4EQ,-2.527678,29 Atherleigh Way,Location
15584,53.497513,WN7 1XX,-2.521668,125 Jaffrey Street,Location
15585,53.495908,WN7 4DP,-2.524753,62 Hill Street,Location
15586,53.498679,WN7 1YL,-2.52022,166 Vicarage Square,Location
15587,53.496931,WN7 1DS,-2.518962,8 Market Street,Location
15588,53.499357,WN7 1QP,-2.519158,82 Leigh Road,Location
15589,53.496113,WN7 4DR,-2.523128,6 Boughey Street,Location
15590,53.498731,WN7 1QL,-2.518577,4 Evans Street,Location
15591,53.496814,WN7 1AE,-2.517001,17 John Street,Location
15592,53.496207,WN7 4NE,-2.516059,164 Bradshawgate,Location
15593,53.497612,WN7 1DP,-2.517478,3 Union Street,Location
15594,53.499561,WN7 1EP,-2.513673,173 Runfield Close,Location
15595,53.494464,WN7 4LJ,-2.520002,177 King Street,Location
15596,53.498697,WN7 1LH,-2.515878,35 Henrietta Street,Location
15597,53.496853,WN7 1DR,-2.518358,124 Back Market Street,Location
15598,53.496963,WN7 1AG,-2.515767,64 Lord Street,Location
15599,53.501983,WN7 1NF,-2.516898,47 Reeves Street,Location
15600,53.501109,WN7 1ND,-2.517415,73 Irvine Street,Location
15601,53.49496,WN7 1BW,-2.513361,10 Brown Street South,Location
15602,53.494807,WN7 4LF,-2.51761,167 Cawdor Street,Location
15603,53.494178,WN7 4LL,-2.519728,177 Wild'S Passage,Location
15604,53.497439,WN7 1AA,-2.515999,199 Silk Street,Location
15605,53.498721,WN7 1LT,-2.514703,61 Bold Street,Location
15606,53.499795,WN7 1LX,-2.515726,199 Sefton Street,Location
15607,53.501795,WN7 1RL,-2.520801,65 Glebe Street,Location
15608,53.504409,WN7 5SE,-2.525326,70 Victoria Street,Location
15609,53.500557,WN7 1RB,-2.520167,68 Prescott Street,Location
15610,53.504628,WN7 5SH,-2.526504,39 Victoria Way,Location
15611,53.500118,WN7 1EU,-2.517901,4 Abbey Street,Location
15612,53.50513,WN7 5SB,-2.524792,165 Hayes Street,Location
15613,53.500578,WN7 1NA,-2.517545,109 Platt Street,Location
15614,53.501918,WN7 1RR,-2.519325,66 Selwyn Street,Location
15615,53.502609,WN7 1NQ,-2.517554,27 Catherine Street,Location
15616,53.501915,WN7 1RL,-2.520048,3 Gordon Street,Location
15617,53.499753,WN7 1UZ,-2.523142,52 Eyet Street,Location
15618,53.50756,WN7 1SR,-2.517916,169 Chinnor Close,Location
15619,53.504964,WN7 1SG,-2.519603,31 Cavendish Street,Location
15620,53.504781,WN7 1SH,-2.518455,34 Ormston Grove,Location
15621,53.506806,WN7 5QW,-2.523998,139 Yates Street,Location
15622,53.503222,WN7 1NQ,-2.517109,95 Oxford Street,Location
15623,53.50684,WN7 1TA,-2.518179,45 Chatham Street,Location
15624,53.505714,WN7 1SE,-2.520924,145 Carrington Grove,Location
15625,53.503427,WN7 1PX,-2.515499,61 Ledbury Street,Location
15626,53.506299,WN7 5QP,-2.522771,83 Bright Street,Location
15627,53.507183,WN7 5SR,-2.521983,150 Hazel Grove,Location
15628,53.50452,WN7 1PS,-2.516266,144 Ratcliffe Street,Location
15629,53.505875,WN7 2YS,-2.480232,156 Westminster Drive,Location
15630,53.506008,WN7 2XQ,-2.485164,158 Sunningdale Grove,Location
15631,53.506611,WN7 2XH,-2.48496,98 Belvedere Close,Location
15632,53.502509,WN7 2UZ,-2.488019,45 Queensway,Location
15633,53.503273,WN7 2UW,-2.481228,3 Regina Crescent,Location
15634,53.505758,WN7 2YF,-2.482553,169 Chepstow Grove,Location
15635,53.50561,WN7 2YF,-2.483531,115 Lowther Drive,Location
